VTX, IDX, _sig60._child0.x, _sig60._child0.y, _sig60._child0.z, _sig60._child0.w, _output0.x, _output0.y, _output0.z, _output0.w, _output1.x, _output1.y, _output1.z, _output1.w, _output3.x, _output3.y
2848, 6364, -4.25266, -83.05097, -179.33925,  199.33925, -4.25266,  83.05097,  10.00,  199.33925, -4.35771,  82.76733,  10.00,  199.3129,  0.55225,  0.9292
2849, 6363, -4.29122, -82.03372, -179.43105,  199.43105, -4.29122,  82.03372,  10.00,  199.43105, -4.39624,  81.75011,  10.00,  199.40485,  0.55225,  0.95313
2850, 6362, -3.84116, -82.98591, -179.53221,  199.53221, -3.84116,  82.98591,  10.00,  199.53221, -3.94604,  82.70231,  10.00,  199.50578,  0.55225,  0.98975
2851, 6361, -3.51395, -81.63154, -179.19144,  199.19144, -3.51395,  81.63154,  10.00,  199.19144, -3.61921,  81.34768,  10.00,  199.16505,  0.53711,  0.96582
2852, 6365, -3.95203, -82.09699, -179.51404,  199.51404, -3.95203,  82.09699,  10.00,  199.51404, -4.05696,  81.81335,  10.00,  199.48773,  0.55225,  0.96582
2853, 6361, -3.51395, -81.63154, -179.19144,  199.19144, -3.51395,  81.63154,  10.00,  199.19144, -3.61921,  81.34768,  10.00,  199.16505,  0.53711,  0.96582
2854, 6363, -4.29122, -82.03372, -179.43105,  199.43105, -4.29122,  82.03372,  10.00,  199.43105, -4.39624,  81.75011,  10.00,  199.40485,  0.55225,  0.95313
2855, 6365, -3.95203, -82.09699, -179.51404,  199.51404, -3.95203,  82.09699,  10.00,  199.51404, -4.05696,  81.81335,  10.00,  199.48773,  0.55225,  0.96582
2856, 6366, -4.08502, -83.39917, -179.83884,  199.83884, -4.08502,  83.39917,  10.00,  199.83884, -4.1896,  83.11568,  10.00,  199.81239,  0.57031,  0.98975
2857, 6362, -3.84116, -82.98591, -179.53221,  199.53221, -3.84116,  82.98591,  10.00,  199.53221, -3.94604,  82.70231,  10.00,  199.50578,  0.55225,  0.98975
2858, 6365, -3.95203, -82.09699, -179.51404,  199.51404, -3.95203,  82.09699,  10.00,  199.51404, -4.05696,  81.81335,  10.00,  199.48773,  0.55225,  0.96582
2859, 6364, -4.25266, -83.05097, -179.33925,  199.33925, -4.25266,  83.05097,  10.00,  199.33925, -4.35771,  82.76733,  10.00,  199.3129,  0.55225,  0.9292
2860, 6367, -4.59746, -82.57683, -179.8353,  199.8353, -4.59746,  82.57683,  10.00,  199.8353, -4.70208,  82.29343,  10.00,  199.80913,  0.57031,  0.95313
2861, 6363, -4.29122, -82.03372, -179.43105,  199.43105, -4.29122,  82.03372,  10.00,  199.43105, -4.39624,  81.75011,  10.00,  199.40485,  0.55225,  0.95313
2862, 6365, -3.95203, -82.09699, -179.51404,  199.51404, -3.95203,  82.09699,  10.00,  199.51404, -4.05696,  81.81335,  10.00,  199.48773,  0.55225,  0.96582
2863, 6363, -4.29122, -82.03372, -179.43105,  199.43105, -4.29122,  82.03372,  10.00,  199.43105, -4.39624,  81.75011,  10.00,  199.40485,  0.55225,  0.95313
2864, 6367, -4.59746, -82.57683, -179.8353,  199.8353, -4.59746,  82.57683,  10.00,  199.8353, -4.70208,  82.29343,  10.00,  199.80913,  0.57031,  0.95313
2865, 6364, -4.25266, -83.05097, -179.33925,  199.33925, -4.25266,  83.05097,  10.00,  199.33925, -4.35771,  82.76733,  10.00,  199.3129,  0.55225,  0.9292
2866, 6368, -4.55918, -83.59626, -179.74512,  199.74512, -4.55918,  83.59626,  10.00,  199.74512, -4.66383,  83.31281,  10.00,  199.71878,  0.57031,  0.9292
2867, 6367, -4.59746, -82.57683, -179.8353,  199.8353, -4.59746,  82.57683,  10.00,  199.8353, -4.70208,  82.29343,  10.00,  199.80913,  0.57031,  0.95313
2868, 6366, -4.08502, -83.39917, -179.83884,  199.83884, -4.08502,  83.39917,  10.00,  199.83884, -4.1896,  83.11568,  10.00,  199.81239,  0.57031,  0.98975
2869, 6365, -3.95203, -82.09699, -179.51404,  199.51404, -3.95203,  82.09699,  10.00,  199.51404, -4.05696,  81.81335,  10.00,  199.48773,  0.55225,  0.96582
2870, 6369, -4.19605, -82.59054, -179.88098,  199.88098, -4.19605,  82.59054,  10.00,  199.88098, -4.30063,  82.30708,  10.00,  199.85466,  0.57031,  0.96582
2871, 6365, -3.95203, -82.09699, -179.51404,  199.51404, -3.95203,  82.09699,  10.00,  199.51404, -4.05696,  81.81335,  10.00,  199.48773,  0.55225,  0.96582
2872, 6367, -4.59746, -82.57683, -179.8353,  199.8353, -4.59746,  82.57683,  10.00,  199.8353, -4.70208,  82.29343,  10.00,  199.80913,  0.57031,  0.95313
2873, 6369, -4.19605, -82.59054, -179.88098,  199.88098, -4.19605,  82.59054,  10.00,  199.88098, -4.30063,  82.30708,  10.00,  199.85466,  0.57031,  0.96582
2874, 6370, -4.19467, -83.74111, -180.10052,  200.10052, -4.19467,  83.74111,  10.00,  200.10052, -4.29899,  83.45778,  10.00,  200.07408,  0.62549,  0.98975
2875, 6366, -4.08502, -83.39917, -179.83884,  199.83884, -4.08502,  83.39917,  10.00,  199.83884, -4.1896,  83.11568,  10.00,  199.81239,  0.57031,  0.98975
2876, 6369, -4.19605, -82.59054, -179.88098,  199.88098, -4.19605,  82.59054,  10.00,  199.88098, -4.30063,  82.30708,  10.00,  199.85466,  0.57031,  0.96582
2877, 6370, -4.19467, -83.74111, -180.10052,  200.10052, -4.19467,  83.74111,  10.00,  200.10052, -4.29899,  83.45778,  10.00,  200.07408,  0.62549,  0.98975
2878, 6369, -4.19605, -82.59054, -179.88098,  199.88098, -4.19605,  82.59054,  10.00,  199.88098, -4.30063,  82.30708,  10.00,  199.85466,  0.57031,  0.96582
2879, 6371, -4.29522, -82.94427, -180.15292,  200.15292, -4.29522,  82.94427,  10.00,  200.15292, -4.39953,  82.66096,  10.00,  200.12662,  0.62549,  0.96582
2880, 6369, -4.19605, -82.59054, -179.88098,  199.88098, -4.19605,  82.59054,  10.00,  199.88098, -4.30063,  82.30708,  10.00,  199.85466,  0.57031,  0.96582
2881, 6372, -4.7494, -83.00455, -180.16135,  200.16135, -4.7494,  83.00455,  10.00,  200.16135, -4.8537,  82.72127,  10.00,  200.13516,  0.62549,  0.95313
2882, 6371, -4.29522, -82.94427, -180.15292,  200.15292, -4.29522,  82.94427,  10.00,  200.15292, -4.39953,  82.66096,  10.00,  200.12662,  0.62549,  0.96582
2883, 6369, -4.19605, -82.59054, -179.88098,  199.88098, -4.19605,  82.59054,  10.00,  199.88098, -4.30063,  82.30708,  10.00,  199.85466,  0.57031,  0.96582
2884, 6367, -4.59746, -82.57683, -179.8353,  199.8353, -4.59746,  82.57683,  10.00,  199.8353, -4.70208,  82.29343,  10.00,  199.80913,  0.57031,  0.95313
2885, 6372, -4.7494, -83.00455, -180.16135,  200.16135, -4.7494,  83.00455,  10.00,  200.16135, -4.8537,  82.72127,  10.00,  200.13516,  0.62549,  0.95313
2886, 6372, -4.7494, -83.00455, -180.16135,  200.16135, -4.7494,  83.00455,  10.00,  200.16135, -4.8537,  82.72127,  10.00,  200.13516,  0.62549,  0.95313
2887, 6367, -4.59746, -82.57683, -179.8353,  199.8353, -4.59746,  82.57683,  10.00,  199.8353, -4.70208,  82.29343,  10.00,  199.80913,  0.57031,  0.95313
2888, 6368, -4.55918, -83.59626, -179.74512,  199.74512, -4.55918,  83.59626,  10.00,  199.74512, -4.66383,  83.31281,  10.00,  199.71878,  0.57031,  0.9292
2889, 6372, -4.7494, -83.00455, -180.16135,  200.16135, -4.7494,  83.00455,  10.00,  200.16135, -4.8537,  82.72127,  10.00,  200.13516,  0.62549,  0.95313
2890, 6368, -4.55918, -83.59626, -179.74512,  199.74512, -4.55918,  83.59626,  10.00,  199.74512, -4.66383,  83.31281,  10.00,  199.71878,  0.57031,  0.9292
2891, 6373, -4.70304, -83.99432, -180.04834,  200.04834, -4.70304,  83.99432,  10.00,  200.04834, -4.8074,  83.71104,  10.00,  200.02203,  0.62549,  0.9292
2892, 6374, -2.1942, -80.70828, -178.63225,  198.63225, -2.1942,  80.70828,  10.00,  198.63225, -2.30001,  80.424,  10.00,  198.60561,  0.94629,  0.54297
2893, 6375, -1.88126, -81.38367, -178.59344,  198.59344, -1.88126,  81.38367,  10.00,  198.59344, -1.98707,  81.09933,  10.00,  198.56664,  0.94531,  0.5415
2894, 6376, -1.90422, -80.66428, -178.64417,  198.64417, -1.90422,  80.66428,  10.00,  198.64417, -2.01003,  80.37995,  10.00,  198.61745,  0.94531,  0.54248
2895, 6374, -2.1942, -80.70828, -178.63225,  198.63225, -2.1942,  80.70828,  10.00,  198.63225, -2.30001,  80.424,  10.00,  198.60561,  0.94629,  0.54297
2896, 6377, -2.18898, -81.5643, -178.5954,  198.5954, -2.18898,  81.5643,  10.00,  198.5954, -2.29478,  81.28004,  10.00,  198.56868,  0.94629,  0.5415
2897, 6375, -1.88126, -81.38367, -178.59344,  198.59344, -1.88126,  81.38367,  10.00,  198.59344, -1.98707,  81.09933,  10.00,  198.56664,  0.94531,  0.5415
2898, 6378, -2.53338, -80.78188, -178.65828,  198.65828, -2.53338,  80.78188,  10.00,  198.65828, -2.63916,  80.49764,  10.00,  198.63174,  0.94727,  0.54297
2899, 6377, -2.18898, -81.5643, -178.5954,  198.5954, -2.18898,  81.5643,  10.00,  198.5954, -2.29478,  81.28004,  10.00,  198.56868,  0.94629,  0.5415
2900, 6374, -2.1942, -80.70828, -178.63225,  198.63225, -2.1942,  80.70828,  10.00,  198.63225, -2.30001,  80.424,  10.00,  198.60561,  0.94629,  0.54297
2901, 6377, -2.18898, -81.5643, -178.5954,  198.5954, -2.18898,  81.5643,  10.00,  198.5954, -2.29478,  81.28004,  10.00,  198.56868,  0.94629,  0.5415
2902, 6379, -1.8086, -84.62048, -178.54942,  198.54942, -1.8086,  84.62048,  10.00,  198.54942, -1.91428,  84.33611,  10.00,  198.52222,  0.94629,  0.53613
2903, 6375, -1.88126, -81.38367, -178.59344,  198.59344, -1.88126,  81.38367,  10.00,  198.59344, -1.98707,  81.09933,  10.00,  198.56664,  0.94531,  0.5415
2904, 6378, -2.53338, -80.78188, -178.65828,  198.65828, -2.53338,  80.78188,  10.00,  198.65828, -2.63916,  80.49764,  10.00,  198.63174,  0.94727,  0.54297
2905, 6380, -2.58878, -81.617, -178.6246,  198.6246, -2.58878,  81.617,  10.00,  198.6246, -2.69455,  81.33278,  10.00,  198.59798,  0.94727,  0.5415
2906, 6377, -2.18898, -81.5643, -178.5954,  198.5954, -2.18898,  81.5643,  10.00,  198.5954, -2.29478,  81.28004,  10.00,  198.56868,  0.94629,  0.5415
2907, 6379, -1.8086, -84.62048, -178.54942,  198.54942, -1.8086,  84.62048,  10.00,  198.54942, -1.91428,  84.33611,  10.00,  198.52222,  0.94629,  0.53613
2908, 6377, -2.18898, -81.5643, -178.5954,  198.5954, -2.18898,  81.5643,  10.00,  198.5954, -2.29478,  81.28004,  10.00,  198.56868,  0.94629,  0.5415
2909, 6380, -2.58878, -81.617, -178.6246,  198.6246, -2.58878,  81.617,  10.00,  198.6246, -2.69455,  81.33278,  10.00,  198.59798,  0.94727,  0.5415
2910, 6381, -2.85, -80.79408, -178.71342,  198.71342, -2.85,  80.79408,  10.00,  198.71342, -2.95573,  80.50998,  10.00,  198.68698,  0.94824,  0.54297
2911, 6380, -2.58878, -81.617, -178.6246,  198.6246, -2.58878,  81.617,  10.00,  198.6246, -2.69455,  81.33278,  10.00,  198.59798,  0.94727,  0.5415
2912, 6378, -2.53338, -80.78188, -178.65828,  198.65828, -2.53338,  80.78188,  10.00,  198.65828, -2.63916,  80.49764,  10.00,  198.63174,  0.94727,  0.54297
2913, 6381, -2.85, -80.79408, -178.71342,  198.71342, -2.85,  80.79408,  10.00,  198.71342, -2.95573,  80.50998,  10.00,  198.68698,  0.94824,  0.54297
2914, 6382, -2.89626, -81.61867, -178.67342,  198.67342, -2.89626,  81.61867,  10.00,  198.67342, -3.00198,  81.33454,  10.00,  198.64688,  0.94824,  0.54199
2915, 6380, -2.58878, -81.617, -178.6246,  198.6246, -2.58878,  81.617,  10.00,  198.6246, -2.69455,  81.33278,  10.00,  198.59798,  0.94727,  0.5415
2916, 6383, -3.09825, -80.85278, -178.79305,  198.79305, -3.09825,  80.85278,  10.00,  198.79305, -3.20391,  80.56871,  10.00,  198.76666,  0.94873,  0.54346
2917, 6382, -2.89626, -81.61867, -178.67342,  198.67342, -2.89626,  81.61867,  10.00,  198.67342, -3.00198,  81.33454,  10.00,  198.64688,  0.94824,  0.54199
2918, 6381, -2.85, -80.79408, -178.71342,  198.71342, -2.85,  80.79408,  10.00,  198.71342, -2.95573,  80.50998,  10.00,  198.68698,  0.94824,  0.54297
2919, 6379, -1.8086, -84.62048, -178.54942,  198.54942, -1.8086,  84.62048,  10.00,  198.54942, -1.91428,  84.33611,  10.00,  198.52222,  0.94629,  0.53613
2920, 6380, -2.58878, -81.617, -178.6246,  198.6246, -2.58878,  81.617,  10.00,  198.6246, -2.69455,  81.33278,  10.00,  198.59798,  0.94727,  0.5415
2921, 6384, -2.92909, -84.73679, -178.61781,  198.61781, -2.92909,  84.73679,  10.00,  198.61781, -3.0347,  84.45261,  10.00,  198.5909,  0.94873,  0.53711
2922, 6382, -2.89626, -81.61867, -178.67342,  198.67342, -2.89626,  81.61867,  10.00,  198.67342, -3.00198,  81.33454,  10.00,  198.64688,  0.94824,  0.54199
2923, 6384, -2.92909, -84.73679, -178.61781,  198.61781, -2.92909,  84.73679,  10.00,  198.61781, -3.0347,  84.45261,  10.00,  198.5909,  0.94873,  0.53711
2924, 6380, -2.58878, -81.617, -178.6246,  198.6246, -2.58878,  81.617,  10.00,  198.6246, -2.69455,  81.33278,  10.00,  198.59798,  0.94727,  0.5415
2925, 6383, -3.09825, -80.85278, -178.79305,  198.79305, -3.09825,  80.85278,  10.00,  198.79305, -3.20391,  80.56871,  10.00,  198.76666,  0.94873,  0.54346
2926, 6385, -3.18474, -81.58087, -178.74701,  198.74701, -3.18474,  81.58087,  10.00,  198.74701, -3.2904,  81.29684,  10.00,  198.72055,  0.94873,  0.54199
2927, 6382, -2.89626, -81.61867, -178.67342,  198.67342, -2.89626,  81.61867,  10.00,  198.67342, -3.00198,  81.33454,  10.00,  198.64688,  0.94824,  0.54199
2928, 6385, -3.18474, -81.58087, -178.74701,  198.74701, -3.18474,  81.58087,  10.00,  198.74701, -3.2904,  81.29684,  10.00,  198.72055,  0.94873,  0.54199
2929, 6384, -2.92909, -84.73679, -178.61781,  198.61781, -2.92909,  84.73679,  10.00,  198.61781, -3.0347,  84.45261,  10.00,  198.5909,  0.94873,  0.53711
2930, 6382, -2.89626, -81.61867, -178.67342,  198.67342, -2.89626,  81.61867,  10.00,  198.67342, -3.00198,  81.33454,  10.00,  198.64688,  0.94824,  0.54199
2931, 6386, -3.35495, -80.94495, -178.89905,  198.89905, -3.35495,  80.94495,  10.00,  198.89905, -3.46051,  80.661,  10.00,  198.87273,  0.94971,  0.54346
2932, 6385, -3.18474, -81.58087, -178.74701,  198.74701, -3.18474,  81.58087,  10.00,  198.74701, -3.2904,  81.29684,  10.00,  198.72055,  0.94873,  0.54199
2933, 6383, -3.09825, -80.85278, -178.79305,  198.79305, -3.09825,  80.85278,  10.00,  198.79305, -3.20391,  80.56871,  10.00,  198.76666,  0.94873,  0.54346
2934, 6386, -3.35495, -80.94495, -178.89905,  198.89905, -3.35495,  80.94495,  10.00,  198.89905, -3.46051,  80.661,  10.00,  198.87273,  0.94971,  0.54346
2935, 6387, -3.48156, -81.593, -178.8768,  198.8768, -3.48156,  81.593,  10.00,  198.8768, -3.5871,  81.30905,  10.00,  198.85045,  0.9502,  0.54248
2936, 6385, -3.18474, -81.58087, -178.74701,  198.74701, -3.18474,  81.58087,  10.00,  198.74701, -3.2904,  81.29684,  10.00,  198.72055,  0.94873,  0.54199
2937, 6384, -2.92909, -84.73679, -178.61781,  198.61781, -2.92909,  84.73679,  10.00,  198.61781, -3.0347,  84.45261,  10.00,  198.5909,  0.94873,  0.53711
2938, 6385, -3.18474, -81.58087, -178.74701,  198.74701, -3.18474,  81.58087,  10.00,  198.74701, -3.2904,  81.29684,  10.00,  198.72055,  0.94873,  0.54199
2939, 6387, -3.48156, -81.593, -178.8768,  198.8768, -3.48156,  81.593,  10.00,  198.8768, -3.5871,  81.30905,  10.00,  198.85045,  0.9502,  0.54248
2940, 6388, -3.57875, -80.99164, -178.9834,  198.9834, -3.57875,  80.99164,  10.00,  198.9834, -3.68423,  80.70775,  10.00,  198.95712,  0.95068,  0.54395
2941, 6387, -3.48156, -81.593, -178.8768,  198.8768, -3.48156,  81.593,  10.00,  198.8768, -3.5871,  81.30905,  10.00,  198.85045,  0.9502,  0.54248
2942, 6386, -3.35495, -80.94495, -178.89905,  198.89905, -3.35495,  80.94495,  10.00,  198.89905, -3.46051,  80.661,  10.00,  198.87273,  0.94971,  0.54346
2943, 6389, -2.85404, -87.17606, -179.0522,  199.0522, -2.85404,  87.17606,  10.00,  199.0522, -2.95913,  86.8921,  10.00,  199.02496,  0.95117,  0.53271
2944, 6379, -1.8086, -84.62048, -178.54942,  198.54942, -1.8086,  84.62048,  10.00,  198.54942, -1.91428,  84.33611,  10.00,  198.52222,  0.94629,  0.53613
2945, 6384, -2.92909, -84.73679, -178.61781,  198.61781, -2.92909,  84.73679,  10.00,  198.61781, -3.0347,  84.45261,  10.00,  198.5909,  0.94873,  0.53711
2946, 6389, -2.85404, -87.17606, -179.0522,  199.0522, -2.85404,  87.17606,  10.00,  199.0522, -2.95913,  86.8921,  10.00,  199.02496,  0.95117,  0.53271
2947, 6390, -1.843, -87.08098, -179.05479,  199.05479, -1.843,  87.08098,  10.00,  199.05479, -1.94809,  86.79682,  10.00,  199.0273,  0.94971,  0.53076
2948, 6379, -1.8086, -84.62048, -178.54942,  198.54942, -1.8086,  84.62048,  10.00,  198.54942, -1.91428,  84.33611,  10.00,  198.52222,  0.94629,  0.53613
2949, 6384, -2.92909, -84.73679, -178.61781,  198.61781, -2.92909,  84.73679,  10.00,  198.61781, -3.0347,  84.45261,  10.00,  198.5909,  0.94873,  0.53711
2950, 6387, -3.48156, -81.593, -178.8768,  198.8768, -3.48156,  81.593,  10.00,  198.8768, -3.5871,  81.30905,  10.00,  198.85045,  0.9502,  0.54248
2951, 6391, -4.23463, -84.44901, -178.82111,  198.82111, -4.23463,  84.44901,  10.00,  198.82111, -4.34007,  84.16515,  10.00,  198.79459,  0.95117,  0.53857
2952, 6391, -4.23463, -84.44901, -178.82111,  198.82111, -4.23463,  84.44901,  10.00,  198.82111, -4.34007,  84.16515,  10.00,  198.79459,  0.95117,  0.53857
2953, 6389, -2.85404, -87.17606, -179.0522,  199.0522, -2.85404,  87.17606,  10.00,  199.0522, -2.95913,  86.8921,  10.00,  199.02496,  0.95117,  0.53271
2954, 6384, -2.92909, -84.73679, -178.61781,  198.61781, -2.92909,  84.73679,  10.00,  198.61781, -3.0347,  84.45261,  10.00,  198.5909,  0.94873,  0.53711
2955, 6388, -3.57875, -80.99164, -178.9834,  198.9834, -3.57875,  80.99164,  10.00,  198.9834, -3.68423,  80.70775,  10.00,  198.95712,  0.95068,  0.54395
2956, 6392, -3.83324, -81.37836, -179.04631,  199.04631, -3.83324,  81.37836,  10.00,  199.04631, -3.93864,  81.09457,  10.00,  199.02007,  0.95117,  0.54297
2957, 6387, -3.48156, -81.593, -178.8768,  198.8768, -3.48156,  81.593,  10.00,  198.8768, -3.5871,  81.30905,  10.00,  198.85045,  0.9502,  0.54248
2958, 6393, -3.59611, -80.99385, -178.98793,  198.98793, -3.59611,  80.99385,  10.00,  198.98793, -3.70159,  80.70996,  10.00,  198.96165,  0.95068,  0.54395
2959, 6392, -3.83324, -81.37836, -179.04631,  199.04631, -3.83324,  81.37836,  10.00,  199.04631, -3.93864,  81.09457,  10.00,  199.02007,  0.95117,  0.54297
2960, 6388, -3.57875, -80.99164, -178.9834,  198.9834, -3.57875,  80.99164,  10.00,  198.9834, -3.68423,  80.70775,  10.00,  198.95712,  0.95068,  0.54395
2961, 6387, -3.48156, -81.593, -178.8768,  198.8768, -3.48156,  81.593,  10.00,  198.8768, -3.5871,  81.30905,  10.00,  198.85045,  0.9502,  0.54248
2962, 6394, -4.97299, -83.14607, -179.16257,  199.16257, -4.97299,  83.14607,  10.00,  199.16257, -5.07819,  82.86244,  10.00,  199.13641,  0.95313,  0.54053
2963, 6391, -4.23463, -84.44901, -178.82111,  198.82111, -4.23463,  84.44901,  10.00,  198.82111, -4.34007,  84.16515,  10.00,  198.79459,  0.95117,  0.53857
2964, 6387, -3.48156, -81.593, -178.8768,  198.8768, -3.48156,  81.593,  10.00,  198.8768, -3.5871,  81.30905,  10.00,  198.85045,  0.9502,  0.54248
2965, 6392, -3.83324, -81.37836, -179.04631,  199.04631, -3.83324,  81.37836,  10.00,  199.04631, -3.93864,  81.09457,  10.00,  199.02007,  0.95117,  0.54297
2966, 6394, -4.97299, -83.14607, -179.16257,  199.16257, -4.97299,  83.14607,  10.00,  199.16257, -5.07819,  82.86244,  10.00,  199.13641,  0.95313,  0.54053
2967, 6393, -3.59611, -80.99385, -178.98793,  198.98793, -3.59611,  80.99385,  10.00,  198.98793, -3.70159,  80.70996,  10.00,  198.96165,  0.95068,  0.54395
2968, 6395, -3.96174, -81.09634, -179.09491,  199.09491, -3.96174,  81.09634,  10.00,  199.09491, -4.06711,  80.81257,  10.00,  199.06874,  0.95166,  0.54346
2969, 6392, -3.83324, -81.37836, -179.04631,  199.04631, -3.83324,  81.37836,  10.00,  199.04631, -3.93864,  81.09457,  10.00,  199.02007,  0.95117,  0.54297
2970, 6396, -3.59719, -80.99584, -178.98813,  198.98813, -3.59719,  80.99584,  10.00,  198.98813, -3.70266,  80.71195,  10.00,  198.96185,  0.95068,  0.54395
2971, 6395, -3.96174, -81.09634, -179.09491,  199.09491, -3.96174,  81.09634,  10.00,  199.09491, -4.06711,  80.81257,  10.00,  199.06874,  0.95166,  0.54346
2972, 6393, -3.59611, -80.99385, -178.98793,  198.98793, -3.59611,  80.99385,  10.00,  198.98793, -3.70159,  80.70996,  10.00,  198.96165,  0.95068,  0.54395
2973, 6397, -5.12151, -82.02213, -179.31647,  199.31647, -5.12151,  82.02213,  10.00,  199.31647, -5.22663,  81.73864,  10.00,  199.29051,  0.95361,  0.54199
2974, 6394, -4.97299, -83.14607, -179.16257,  199.16257, -4.97299,  83.14607,  10.00,  199.16257, -5.07819,  82.86244,  10.00,  199.13641,  0.95313,  0.54053
2975, 6392, -3.83324, -81.37836, -179.04631,  199.04631, -3.83324,  81.37836,  10.00,  199.04631, -3.93864,  81.09457,  10.00,  199.02007,  0.95117,  0.54297
2976, 6397, -5.12151, -82.02213, -179.31647,  199.31647, -5.12151,  82.02213,  10.00,  199.31647, -5.22663,  81.73864,  10.00,  199.29051,  0.95361,  0.54199
2977, 6392, -3.83324, -81.37836, -179.04631,  199.04631, -3.83324,  81.37836,  10.00,  199.04631, -3.93864,  81.09457,  10.00,  199.02007,  0.95117,  0.54297
2978, 6395, -3.96174, -81.09634, -179.09491,  199.09491, -3.96174,  81.09634,  10.00,  199.09491, -4.06711,  80.81257,  10.00,  199.06874,  0.95166,  0.54346
2979, 6396, -3.59719, -80.99584, -178.98813,  198.98813, -3.59719,  80.99584,  10.00,  198.98813, -3.70266,  80.71195,  10.00,  198.96185,  0.95068,  0.54395
